date,open,high,low,close,vol,turn
2017/01/23,22.25,22.82,22.00,22.05,1897145,42283284.00
2017/01/24,22.18,22.27,21.75,21.95,998876,21983722.00
2017/01/25,21.95,22.28,21.79,22.15,1636284,36132312.00
2017/01/26,22.22,22.37,22.11,22.24,737724,16414441.00
2017/02/03,22.00,22.20,21.46,21.82,1624187,35384128.00
2017/02/06,21.81,21.95,21.66,21.87,1989524,43388060.00
2017/02/07,21.79,21.98,21.71,21.95,1895454,41439572.00
2017/02/08,21.95,22.13,21.74,22.08,1728641,37930132.00
2017/02/09,22.00,22.46,22.00,22.31,2199677,49002644.00
2017/02/10,22.44,22.44,21.95,22.08,2301528,50855128.00
2017/02/13,22.10,22.14,21.80,22.09,2616019,57430596.00
2017/02/14,22.09,22.41,22.09,22.17,2370834,52816928.00
2017/02/15,22.05,22.33,22.05,22.22,2111979,46856524.00
2017/02/16,22.22,22.34,21.91,21.94,2095663,46094796.00
2017/02/17,21.94,22.09,21.80,21.95,1922146,42235672.00
2017/02/20,21.96,22.09,21.43,21.60,3242230,70014968.00
2017/02/21,21.60,21.98,21.51,21.92,2375826,51752648.00
2017/02/22,21.92,24.11,21.92,24.11,11198626,264868032.00
2017/02/23,23.80,24.00,23.03,23.60,8641400,203480896.00
2017/02/24,23.60,23.83,23.04,23.28,5196363,121001904.00
2017/02/27,23.48,24.31,23.37,23.54,6104420,145646000.00
2017/02/28,23.67,23.94,23.50,23.91,3404425,80790032.00
2017/03/01,23.79,24.10,23.62,23.65,3185011,76058560.00
2017/03/02,23.71,23.79,23.43,23.64,1827795,43133576.00
2017/03/03,23.49,23.90,23.41,23.68,2197333,52061032.00
2017/03/06,23.68,24.10,23.55,23.99,2993576,71701472.00
2017/03/07,24.01,24.30,23.85,24.15,2483592,59759260.00
2017/03/08,24.16,24.25,23.56,23.94,2450558,58534788.00
2017/03/09,23.94,23.94,23.33,23.48,2506570,58869564.00
2017/03/10,23.41,23.61,23.33,23.45,1287388,30195568.00
2017/03/13,23.60,23.60,23.16,23.46,1860247,43372088.00
2017/03/14,23.50,23.59,23.34,23.38,1582301,37097432.00
2017/03/15,23.38,23.90,23.14,23.88,2891924,67907936.00
2017/03/16,23.88,24.69,23.75,24.47,5342662,129399376.00
2017/03/17,24.47,24.58,23.90,24.00,2474205,60014608.00
2017/03/20,24.02,24.77,24.02,24.58,3410923,83419928.00
2017/03/21,24.55,25.38,24.32,25.16,5615239,140365088.00
2017/03/22,24.99,25.24,24.70,25.00,2531698,63090408.00
2017/03/23,24.80,25.47,24.23,24.62,2946988,73238024.00
2017/03/24,24.56,25.31,24.56,25.00,2989508,74791080.00
2017/03/27,25.05,25.44,24.61,24.99,1955393,48567992.00
2017/03/28,24.87,24.94,24.50,24.52,2125381,52467412.00
2017/03/29,24.44,24.85,23.83,24.20,2161219,52443564.00
2017/03/30,24.39,24.39,23.26,23.31,2910617,68941120.00
2017/03/31,23.30,23.74,23.30,23.68,1456536,34411560.00
2017/04/05,23.75,24.70,23.73,24.52,2639856,64012140.00
2017/04/06,24.74,24.78,24.11,24.15,1982693,48424964.00
2017/04/07,24.06,25.17,24.06,24.91,3574723,88323840.00
2017/04/10,25.05,25.79,24.63,25.60,6141356,155697968.00
2017/04/11,25.70,26.37,24.91,25.40,7415999,189848096.00
2017/04/12,25.30,25.55,24.92,25.25,2394970,60346248.00
2017/04/13,25.25,25.64,24.72,25.41,4175978,105643744.00
2017/04/14,25.38,25.54,25.00,25.30,2509472,63375008.00
2017/04/17,25.16,25.50,24.88,25.16,3171916,79942120.00
2017/04/18,25.17,25.35,24.93,25.06,1804552,45411364.00
2017/04/19,24.97,25.13,23.88,24.74,3160943,77427272.00
2017/04/20,24.85,25.09,24.41,24.57,2109354,52296148.00
2017/04/21,24.56,25.50,24.50,25.10,3498371,88106048.00
2017/04/24,25.16,25.30,24.66,25.20,3018465,75350568.00
2017/04/25,25.28,25.35,24.30,24.31,2364100,59098672.00
